,Product Name,Date,Online Store Location,Sales Quantity,Selling Price,Promotions,Demand Trend,Customer Segments,Warehouse Location,Stock Levels,Stockout Frequency,Reorder Point,Order Fulfillment Time (days),Retail Store Location,Market Price,Competitor Prices,Discounts,Return Rate (%),Category,Total Sales,Inventory Recommendation,Month
10716,Milk,2024-09-11,Ahmedabad,314,88.08,Yes,Decreasing,Regular,Hyderabad,896,13,17,8,Hyderabad,88.08,29.84,47.07,9.51,Groceries,27657.12,Maintain Stock,September
10717,Monitor,2024-04-21,Delhi,451,36.07,Yes,Stable,Budget,Hyderabad,64,19,31,8,Kolkata,74.81,62.91,12.07,3.4,Electronics,16267.57,Maintain Stock,April
10718,Monitor,2024-04-21,Delhi,451,36.07,Yes,Stable,Budget,Hyderabad,64,19,31,8,Pune,85.51,60.89,44.21,4.5,Electronics,16267.57,Maintain Stock,April
10719,Sofa,2024-01-09,Kolkata,435,30.49,No,Increasing,Budget,Kolkata,842,11,198,1,Chennai,30.49,71.93,30.49,1.75,Furniture,13263.15,Maintain Stock,January
10720,Sofa,2024-01-09,Kolkata,435,39.9,No,Increasing,Budget,Kolkata,842,11,198,1,Chennai,39.9,48.43,21.12,4.28,Furniture,17356.5,Maintain Stock,January
10721,Sofa,2024-01-09,Kolkata,435,60.08,No,Increasing,Budget,Kolkata,842,11,198,1,Hyderabad,60.08,75.23,6.55,10.68,Furniture,26134.8,Maintain Stock,January
10722,Milk,2024-10-06,Bangalore,117,20.46,Yes,Decreasing,Premium,Pune,299,7,51,2,Bangalore,20.46,65.76,20.46,8.04,Groceries,2393.82,Reduce Stock,October
10723,Smartphone,2024-08-10,Delhi,294,42.58,No,Increasing,Premium,Ahmedabad,503,4,25,4,Hyderabad,42.58,82.39,42.35,8.71,Electronics,12518.519999999999,Maintain Stock,August
10724,Smartphone,2024-08-10,Delhi,294,42.58,No,Increasing,Premium,Hyderabad,254,11,28,9,Hyderabad,42.58,82.39,42.35,8.71,Electronics,12518.519999999999,Maintain Stock,August
10725,Coffee,2024-09-04,Mumbai,409,47.04,Yes,Stable,Regular,Bangalore,955,13,127,11,Kolkata,62.65,14.86,3.98,1.07,Groceries,19239.36,Maintain Stock,September
10726,Coffee,2024-09-04,Mumbai,409,44.85,Yes,Stable,Regular,Bangalore,955,13,127,11,Hyderabad,44.85,34.31,22.85,0.05,Groceries,18343.65,Maintain Stock,September
10727,Coffee,2024-09-04,Mumbai,409,47.04,Yes,Stable,Regular,Bangalore,955,13,127,11,Kolkata,99.82,29.98,44.24,14.04,Groceries,19239.36,Maintain Stock,September
10728,Coffee,2024-09-04,Mumbai,409,47.04,Yes,Stable,Regular,Bangalore,955,13,127,11,Ahmedabad,92.13,58.03,28.3,18.45,Groceries,19239.36,Maintain Stock,September
10729,Coffee,2024-09-04,Mumbai,409,19.24,Yes,Stable,Regular,Bangalore,955,13,127,11,Ahmedabad,19.24,33.61,6.11,6.79,Groceries,7869.159999999999,Maintain Stock,September
10730,Smartphone,2024-10-20,Ahmedabad,319,17.33,No,Stable,Premium,Chennai,99,4,99,14,Hyderabad,17.33,93.1,15.4,16.44,Electronics,5528.2699999999995,Maintain Stock,October
10731,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Ahmedabad,399,5,65,10,Ahmedabad,86.71,82.85,40.78,0.58,Fashion,3648.75,Maintain Stock,December
10732,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Ahmedabad,399,5,65,10,Hyderabad,78.57,23.61,19.28,19.89,Fashion,3648.75,Maintain Stock,December
10733,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Ahmedabad,399,5,65,10,Kolkata,70.33,46.05,36.42,5.03,Fashion,3648.75,Maintain Stock,December
10734,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Ahmedabad,399,5,65,10,Chennai,34.37,44.16,8.61,4.07,Fashion,3648.75,Maintain Stock,December
10735,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Kolkata,208,15,100,11,Ahmedabad,86.71,82.85,40.78,0.58,Fashion,3648.75,Maintain Stock,December
10736,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Kolkata,208,15,100,11,Hyderabad,78.57,23.61,19.28,19.89,Fashion,3648.75,Maintain Stock,December
10737,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Kolkata,208,15,100,11,Kolkata,70.33,46.05,36.42,5.03,Fashion,3648.75,Maintain Stock,December
10738,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Kolkata,208,15,100,11,Chennai,34.37,44.16,8.61,4.07,Fashion,3648.75,Maintain Stock,December
10739,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Bangalore,731,14,183,7,Ahmedabad,86.71,82.85,40.78,0.58,Fashion,3648.75,Maintain Stock,December
10740,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Bangalore,731,14,183,7,Hyderabad,78.57,23.61,19.28,19.89,Fashion,3648.75,Maintain Stock,December
10741,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Bangalore,731,14,183,7,Kolkata,70.33,46.05,36.42,5.03,Fashion,3648.75,Maintain Stock,December
10742,Jeans,2024-12-15,Bangalore,139,26.25,No,Increasing,Budget,Bangalore,731,14,183,7,Chennai,34.37,44.16,8.61,4.07,Fashion,3648.75,Maintain Stock,December
10743,Jeans,2024-12-16,Pune,386,31.37,Yes,Increasing,Premium,Hyderabad,749,5,89,8,Hyderabad,31.37,22.29,30.79,0.09,Fashion,12108.82,Maintain Stock,December
10744,Jeans,2024-12-16,Pune,386,73.36,Yes,Increasing,Premium,Hyderabad,749,5,89,8,Chennai,88.87,81.83,14.0,7.62,Fashion,28316.96,Maintain Stock,December
10745,Jeans,2024-12-16,Pune,386,40.75,Yes,Increasing,Premium,Hyderabad,749,5,89,8,Hyderabad,40.75,38.47,35.5,12.69,Fashion,15729.5,Maintain Stock,December
10746,Laptop,2024-09-21,Hyderabad,21,85.34,No,Stable,Budget,Chennai,938,12,11,10,Ahmedabad,85.34,70.45,5.41,18.06,Electronics,1792.14,Reduce Stock,September
10747,Laptop,2024-09-21,Hyderabad,21,85.34,No,Stable,Budget,Hyderabad,102,3,102,1,Ahmedabad,85.34,70.45,5.41,18.06,Electronics,1792.14,Maintain Stock,September
10748,Laptop,2024-09-21,Hyderabad,21,85.34,No,Stable,Budget,Pune,296,13,196,12,Ahmedabad,85.34,70.45,5.41,18.06,Electronics,1792.14,Maintain Stock,September
10749,Laptop,2024-09-21,Hyderabad,21,85.34,No,Stable,Budget,Kolkata,365,10,80,12,Ahmedabad,85.34,70.45,5.41,18.06,Electronics,1792.14,Reduce Stock,September
10750,Laptop,2024-09-21,Hyderabad,21,85.34,No,Stable,Budget,Chennai,990,14,131,12,Ahmedabad,85.34,70.45,5.41,18.06,Electronics,1792.14,Reduce Stock,September
10751,Monitor,2024-12-16,Delhi,16,15.52,No,Increasing,Premium,Chennai,522,5,60,12,Hyderabad,32.09,54.61,3.52,16.09,Electronics,248.32,Reduce Stock,December
10752,Refrigerator,2024-04-21,Ahmedabad,144,39.99,No,Increasing,Regular,Ahmedabad,407,0,180,7,Chennai,39.99,50.33,39.99,6.18,Home Appliances,5758.56,Maintain Stock,April
10753,Bookshelf,2024-06-08,Chennai,8,21.95,Yes,Stable,Budget,Pune,58,4,58,1,Pune,86.18,59.1,4.46,6.49,Furniture,175.6,Maintain Stock,June
10754,Bookshelf,2024-06-08,Chennai,8,21.95,Yes,Stable,Budget,Pune,58,4,58,1,Pune,30.39,79.82,7.01,8.88,Furniture,175.6,Maintain Stock,June
10755,Jeans,2024-03-26,Ahmedabad,32,28.21,Yes,Decreasing,Budget,Kolkata,977,8,198,6,Chennai,83.37,6.68,17.72,11.06,Fashion,902.72,Reduce Stock,March
10756,Jeans,2024-03-26,Ahmedabad,32,28.21,Yes,Decreasing,Budget,Kolkata,977,8,198,6,Chennai,96.52,21.22,37.03,2.29,Fashion,902.72,Reduce Stock,March
10757,Jeans,2024-03-26,Ahmedabad,32,28.21,Yes,Decreasing,Budget,Kolkata,977,8,198,6,Hyderabad,98.29,31.29,1.62,17.37,Fashion,902.72,Reduce Stock,March
10758,Jeans,2024-03-26,Ahmedabad,32,19.51,Yes,Decreasing,Budget,Kolkata,977,8,198,6,Mumbai,19.51,46.52,19.51,4.06,Fashion,624.32,Reduce Stock,March
10759,Smartphone,2024-12-11,Kolkata,37,7.42,Yes,Increasing,Budget,Ahmedabad,263,18,34,14,Pune,33.71,38.84,12.8,8.89,Electronics,274.54,Reduce Stock,December
10760,Smartphone,2024-12-11,Kolkata,37,7.42,Yes,Increasing,Budget,Ahmedabad,263,18,34,14,Bangalore,14.76,62.36,14.76,14.35,Electronics,274.54,Reduce Stock,December
10761,Refrigerator,2024-08-08,Bangalore,291,28.55,No,Stable,Budget,Ahmedabad,378,6,16,4,Pune,28.55,87.46,11.01,15.01,Home Appliances,8308.050000000001,Maintain Stock,August
10762,Sneakers,2024-04-18,Hyderabad,174,10.73,Yes,Stable,Regular,Hyderabad,787,13,116,1,Chennai,56.15,65.03,15.79,10.03,Fashion,1867.02,Maintain Stock,April
10763,Table,2024-09-07,Kolkata,84,25.91,No,Decreasing,Budget,Ahmedabad,807,0,162,3,Delhi,86.58,56.67,24.58,18.21,Furniture,2176.44,Reduce Stock,September
10764,Monitor,2024-07-29,Delhi,395,17.03,Yes,Increasing,Regular,Delhi,254,6,176,11,Pune,17.03,64.32,17.03,1.28,Electronics,6726.85,Maintain Stock,July
10765,Monitor,2024-07-29,Delhi,395,17.03,Yes,Increasing,Regular,Hyderabad,538,1,167,7,Pune,17.03,64.32,17.03,1.28,Electronics,6726.85,Maintain Stock,July
10766,Monitor,2024-07-29,Delhi,395,17.03,Yes,Increasing,Regular,Bangalore,485,4,56,14,Pune,17.03,64.32,17.03,1.28,Electronics,6726.85,Maintain Stock,July
10767,Milk,2024-11-25,Ahmedabad,187,77.22,Yes,Stable,Premium,Hyderabad,478,19,49,8,Chennai,80.88,80.38,20.2,4.55,Groceries,14440.14,Maintain Stock,November
10768,Milk,2024-11-25,Ahmedabad,187,50.88,Yes,Stable,Premium,Hyderabad,478,19,49,8,Chennai,50.88,85.04,24.76,8.28,Groceries,9514.560000000001,Maintain Stock,November
10769,Chair,2024-10-08,Delhi,289,45.05,No,Stable,Premium,Ahmedabad,619,19,16,9,Mumbai,87.56,74.95,37.77,2.5,Furniture,13019.449999999999,Maintain Stock,October
10770,Chair,2024-10-08,Delhi,289,45.05,No,Stable,Premium,Ahmedabad,619,19,16,9,Kolkata,61.73,24.5,0.23,8.5,Furniture,13019.449999999999,Maintain Stock,October
10771,Chair,2024-10-08,Delhi,289,45.05,No,Stable,Premium,Mumbai,172,13,171,7,Mumbai,87.56,74.95,37.77,2.5,Furniture,13019.449999999999,Maintain Stock,October
10772,Chair,2024-10-08,Delhi,289,45.05,No,Stable,Premium,Mumbai,172,13,171,7,Kolkata,61.73,24.5,0.23,8.5,Furniture,13019.449999999999,Maintain Stock,October
10773,Washing Machine,2024-06-20,Bangalore,254,6.39,No,Increasing,Premium,Chennai,868,3,105,10,Pune,6.39,95.25,6.39,10.29,Home Appliances,1623.06,Maintain Stock,June
10774,Washing Machine,2024-06-20,Bangalore,254,6.39,No,Increasing,Premium,Hyderabad,858,5,170,3,Pune,6.39,95.25,6.39,10.29,Home Appliances,1623.06,Maintain Stock,June
10775,Mixer,2024-11-20,Mumbai,478,66.92,Yes,Decreasing,Premium,Hyderabad,658,9,44,4,Ahmedabad,78.68,25.58,9.94,4.05,Home Appliances,31987.760000000002,Maintain Stock,November
10776,Mixer,2024-11-20,Mumbai,478,36.96,Yes,Decreasing,Premium,Hyderabad,658,9,44,4,Ahmedabad,36.96,42.4,30.8,9.99,Home Appliances,17666.88,Maintain Stock,November
10777,Mixer,2024-11-20,Mumbai,478,66.92,Yes,Decreasing,Premium,Kolkata,198,10,111,9,Ahmedabad,78.68,25.58,9.94,4.05,Home Appliances,31987.760000000002,Maintain Stock,November
10778,Mixer,2024-11-20,Mumbai,478,36.96,Yes,Decreasing,Premium,Kolkata,198,10,111,9,Ahmedabad,36.96,42.4,30.8,9.99,Home Appliances,17666.88,Maintain Stock,November
10779,Mixer,2024-11-20,Mumbai,478,66.92,Yes,Decreasing,Premium,Chennai,445,6,22,13,Ahmedabad,78.68,25.58,9.94,4.05,Home Appliances,31987.760000000002,Maintain Stock,November
10780,Mixer,2024-11-20,Mumbai,478,36.96,Yes,Decreasing,Premium,Chennai,445,6,22,13,Ahmedabad,36.96,42.4,30.8,9.99,Home Appliances,17666.88,Maintain Stock,November
10781,Keyboard,2024-06-12,Mumbai,381,29.84,No,Decreasing,Premium,Mumbai,238,10,190,11,Bangalore,29.84,17.48,28.06,15.34,Electronics,11369.039999999999,Maintain Stock,June
10782,Keyboard,2024-06-12,Mumbai,381,36.23,No,Decreasing,Premium,Mumbai,238,10,190,11,Chennai,65.94,23.88,29.91,2.87,Electronics,13803.63,Maintain Stock,June
10783,Keyboard,2024-06-12,Mumbai,381,29.84,No,Decreasing,Premium,Delhi,566,0,126,14,Bangalore,29.84,17.48,28.06,15.34,Electronics,11369.039999999999,Maintain Stock,June
10784,Keyboard,2024-06-12,Mumbai,381,36.23,No,Decreasing,Premium,Delhi,566,0,126,14,Chennai,65.94,23.88,29.91,2.87,Electronics,13803.63,Maintain Stock,June
10785,Smartphone,2024-07-06,Chennai,356,15.64,No,Stable,Budget,Delhi,816,3,95,13,Hyderabad,63.75,66.92,20.13,10.7,Electronics,5567.84,Maintain Stock,July
10786,Smartphone,2024-07-06,Chennai,356,15.64,No,Stable,Budget,Delhi,816,3,95,13,Mumbai,92.32,26.88,47.8,3.38,Electronics,5567.84,Maintain Stock,July
10787,Jeans,2024-05-04,Bangalore,197,40.29,No,Stable,Premium,Kolkata,341,13,120,12,Hyderabad,40.29,29.85,38.33,11.79,Fashion,7937.13,Maintain Stock,May
10788,Jeans,2024-05-04,Bangalore,197,40.29,No,Stable,Premium,Hyderabad,784,0,20,11,Hyderabad,40.29,29.85,38.33,11.79,Fashion,7937.13,Maintain Stock,May
10789,Jeans,2024-05-04,Bangalore,197,40.29,No,Stable,Premium,Hyderabad,218,0,188,6,Hyderabad,40.29,29.85,38.33,11.79,Fashion,7937.13,Maintain Stock,May
10790,Sneakers,2024-03-10,Delhi,434,8.86,No,Stable,Budget,Pune,316,14,32,6,Chennai,28.02,53.55,5.16,3.0,Fashion,3845.24,Maintain Stock,March
10791,Sneakers,2024-03-10,Delhi,434,8.86,No,Stable,Budget,Chennai,546,11,198,14,Chennai,28.02,53.55,5.16,3.0,Fashion,3845.24,Maintain Stock,March
10792,Sneakers,2024-03-10,Delhi,434,8.86,No,Stable,Budget,Kolkata,678,4,29,8,Chennai,28.02,53.55,5.16,3.0,Fashion,3845.24,Maintain Stock,March
10793,Laptop,2024-03-29,Mumbai,57,19.87,No,Stable,Budget,Chennai,477,3,118,6,Mumbai,39.63,60.88,39.63,4.52,Electronics,1132.5900000000001,Reduce Stock,March
10794,Laptop,2024-03-29,Mumbai,57,19.87,No,Stable,Budget,Chennai,477,3,118,6,Chennai,98.32,95.32,38.3,14.16,Electronics,1132.5900000000001,Reduce Stock,March
10795,Table,2024-11-12,Chennai,286,33.82,Yes,Stable,Premium,Hyderabad,864,18,116,10,Ahmedabad,33.82,79.02,21.55,14.61,Furniture,9672.52,Maintain Stock,November
10796,Table,2024-11-12,Chennai,286,33.82,Yes,Stable,Premium,Bangalore,882,8,125,4,Ahmedabad,33.82,79.02,21.55,14.61,Furniture,9672.52,Maintain Stock,November
10797,Keyboard,2024-09-07,Mumbai,207,41.75,No,Stable,Regular,Delhi,242,3,123,9,Bangalore,41.75,8.42,41.75,12.38,Electronics,8642.25,Maintain Stock,September
10798,Keyboard,2024-09-07,Mumbai,207,80.79,No,Stable,Regular,Delhi,242,3,123,9,Mumbai,84.96,67.22,36.44,8.27,Electronics,16723.530000000002,Maintain Stock,September
10799,Fan,2024-09-24,Mumbai,340,42.79,No,Stable,Regular,Chennai,327,11,16,13,Mumbai,42.79,17.0,40.5,10.8,Home Appliances,14548.6,Maintain Stock,September
10800,Fan,2024-09-24,Mumbai,340,42.79,No,Stable,Regular,Delhi,149,2,21,5,Mumbai,42.79,17.0,40.5,10.8,Home Appliances,14548.6,Maintain Stock,September
10801,Washing Machine,2024-10-05,Ahmedabad,69,28.97,No,Increasing,Regular,Kolkata,147,15,132,4,Chennai,39.58,82.22,5.18,8.14,Home Appliances,1998.9299999999998,Maintain Stock,October
10802,Washing Machine,2024-10-05,Ahmedabad,69,28.97,No,Increasing,Regular,Kolkata,147,15,132,4,Chennai,79.37,83.07,22.25,3.45,Home Appliances,1998.9299999999998,Maintain Stock,October
10803,Fan,2024-08-29,Mumbai,277,33.16,No,Stable,Premium,Kolkata,391,2,180,11,Pune,33.16,82.74,24.35,15.85,Home Appliances,9185.32,Maintain Stock,August
10804,Coffee,2024-11-20,Ahmedabad,39,27.92,Yes,Increasing,Premium,Bangalore,599,13,114,13,Hyderabad,27.92,62.81,27.92,6.5,Groceries,1088.88,Reduce Stock,November
10805,Bread,2024-05-09,Mumbai,469,9.26,Yes,Increasing,Premium,Pune,524,12,163,4,Ahmedabad,9.26,47.24,9.26,14.05,Groceries,4342.94,Maintain Stock,May
10806,Bread,2024-05-09,Mumbai,469,72.99,Yes,Increasing,Premium,Pune,524,12,163,4,Hyderabad,86.07,33.04,18.26,19.77,Groceries,34232.31,Maintain Stock,May
10807,Bread,2024-05-09,Mumbai,469,39.54,Yes,Increasing,Premium,Pune,524,12,163,4,Mumbai,39.54,70.0,39.54,16.8,Groceries,18544.26,Maintain Stock,May
10808,Bread,2024-05-09,Mumbai,469,9.26,Yes,Increasing,Premium,Hyderabad,230,1,60,7,Ahmedabad,9.26,47.24,9.26,14.05,Groceries,4342.94,Maintain Stock,May
10809,Bread,2024-05-09,Mumbai,469,72.99,Yes,Increasing,Premium,Hyderabad,230,1,60,7,Hyderabad,86.07,33.04,18.26,19.77,Groceries,34232.31,Maintain Stock,May
10810,Bread,2024-05-09,Mumbai,469,39.54,Yes,Increasing,Premium,Hyderabad,230,1,60,7,Mumbai,39.54,70.0,39.54,16.8,Groceries,18544.26,Maintain Stock,May
10811,Bread,2024-05-09,Mumbai,469,9.26,Yes,Increasing,Premium,Ahmedabad,124,1,124,11,Ahmedabad,9.26,47.24,9.26,14.05,Groceries,4342.94,Increase Stock,May
10812,Bread,2024-05-09,Mumbai,469,72.99,Yes,Increasing,Premium,Ahmedabad,124,1,124,11,Hyderabad,86.07,33.04,18.26,19.77,Groceries,34232.31,Increase Stock,May
10813,Bread,2024-05-09,Mumbai,469,39.54,Yes,Increasing,Premium,Ahmedabad,124,1,124,11,Mumbai,39.54,70.0,39.54,16.8,Groceries,18544.26,Increase Stock,May
10814,Bread,2024-05-09,Mumbai,469,9.26,Yes,Increasing,Premium,Mumbai,57,16,44,13,Ahmedabad,9.26,47.24,9.26,14.05,Groceries,4342.94,Maintain Stock,May
10815,Bread,2024-05-09,Mumbai,469,72.99,Yes,Increasing,Premium,Mumbai,57,16,44,13,Hyderabad,86.07,33.04,18.26,19.77,Groceries,34232.31,Maintain Stock,May
10816,Bread,2024-05-09,Mumbai,469,39.54,Yes,Increasing,Premium,Mumbai,57,16,44,13,Mumbai,39.54,70.0,39.54,16.8,Groceries,18544.26,Maintain Stock,May
10817,Microwave,2024-09-05,Ahmedabad,376,7.35,Yes,Decreasing,Regular,Chennai,606,12,25,12,Pune,71.9,71.81,41.92,13.1,Home Appliances,2763.6,Maintain Stock,September
10818,Microwave,2024-09-05,Ahmedabad,376,7.35,Yes,Decreasing,Regular,Chennai,606,12,25,12,Kolkata,92.36,78.76,28.36,12.53,Home Appliances,2763.6,Maintain Stock,September
10819,Keyboard,2024-06-12,Hyderabad,447,18.62,Yes,Stable,Premium,Hyderabad,260,7,98,6,Bangalore,22.99,66.41,2.12,4.33,Electronics,8323.140000000001,Maintain Stock,June
10820,Keyboard,2024-06-12,Hyderabad,447,18.62,Yes,Stable,Premium,Hyderabad,260,7,98,6,Bangalore,47.39,72.09,2.62,7.25,Electronics,8323.140000000001,Maintain Stock,June
10821,Keyboard,2024-06-12,Hyderabad,447,18.62,Yes,Stable,Premium,Mumbai,800,18,142,4,Bangalore,22.99,66.41,2.12,4.33,Electronics,8323.140000000001,Maintain Stock,June
10822,Keyboard,2024-06-12,Hyderabad,447,18.62,Yes,Stable,Premium,Mumbai,800,18,142,4,Bangalore,47.39,72.09,2.62,7.25,Electronics,8323.140000000001,Maintain Stock,June
10823,Monitor,2024-03-10,Pune,398,12.21,No,Decreasing,Regular,Ahmedabad,95,2,15,6,Kolkata,12.21,54.75,12.21,7.9,Electronics,4859.58,Maintain Stock,March
10824,Monitor,2024-03-10,Pune,398,34.61,No,Decreasing,Regular,Ahmedabad,95,2,15,6,Delhi,34.61,6.6,34.61,11.93,Electronics,13774.78,Maintain Stock,March
10825,Monitor,2024-03-10,Pune,398,58.74,No,Decreasing,Regular,Ahmedabad,95,2,15,6,Bangalore,58.74,59.89,12.93,7.27,Electronics,23378.52,Maintain Stock,March
10826,Table,2024-04-07,Ahmedabad,75,15.48,No,Stable,Premium,Delhi,613,1,143,6,Delhi,15.48,70.43,15.48,10.62,Furniture,1161.0,Reduce Stock,April
10827,Table,2024-04-07,Ahmedabad,75,20.65,No,Stable,Premium,Delhi,613,1,143,6,Bangalore,76.93,90.47,13.85,6.36,Furniture,1548.75,Reduce Stock,April
10828,Jeans,2024-01-13,Hyderabad,213,27.27,Yes,Stable,Premium,Pune,800,13,170,6,Hyderabad,77.49,12.72,42.65,16.27,Fashion,5808.51,Maintain Stock,January
10829,Fan,2024-07-28,Bangalore,268,48.55,No,Stable,Budget,Bangalore,127,14,127,13,Delhi,64.86,87.62,7.8,5.96,Home Appliances,13011.4,Maintain Stock,July
10830,Fan,2024-07-28,Bangalore,268,48.55,No,Stable,Budget,Bangalore,808,11,189,8,Delhi,64.86,87.62,7.8,5.96,Home Appliances,13011.4,Maintain Stock,July
10831,Laptop,2024-11-06,Ahmedabad,11,50.17,Yes,Stable,Regular,Pune,892,12,129,5,Ahmedabad,50.17,52.85,37.96,5.91,Electronics,551.87,Reduce Stock,November
10832,Chair,2024-06-06,Kolkata,221,11.3,Yes,Stable,Regular,Pune,907,7,79,6,Delhi,17.17,80.69,17.17,12.24,Furniture,2497.3,Maintain Stock,June
10833,Chair,2024-06-06,Kolkata,221,11.3,Yes,Stable,Regular,Pune,907,7,79,6,Chennai,80.9,35.15,18.34,4.41,Furniture,2497.3,Maintain Stock,June
10834,Chair,2024-06-06,Kolkata,221,11.3,Yes,Stable,Regular,Mumbai,495,3,160,11,Delhi,17.17,80.69,17.17,12.24,Furniture,2497.3,Maintain Stock,June
10835,Chair,2024-06-06,Kolkata,221,11.3,Yes,Stable,Regular,Mumbai,495,3,160,11,Chennai,80.9,35.15,18.34,4.41,Furniture,2497.3,Maintain Stock,June
10836,Laptop,2024-02-03,Delhi,15,33.07,No,Increasing,Budget,Kolkata,386,13,133,7,Ahmedabad,75.19,66.24,29.84,14.39,Electronics,496.05,Reduce Stock,February
10837,Laptop,2024-02-03,Delhi,15,33.07,No,Increasing,Budget,Kolkata,386,13,133,7,Delhi,80.65,47.73,46.77,2.32,Electronics,496.05,Reduce Stock,February
10838,Laptop,2024-02-03,Delhi,15,33.07,No,Increasing,Budget,Bangalore,929,0,157,11,Ahmedabad,75.19,66.24,29.84,14.39,Electronics,496.05,Reduce Stock,February
10839,Laptop,2024-02-03,Delhi,15,33.07,No,Increasing,Budget,Bangalore,929,0,157,11,Delhi,80.65,47.73,46.77,2.32,Electronics,496.05,Reduce Stock,February
10840,Fan,2024-10-24,Bangalore,255,46.82,No,Decreasing,Premium,Ahmedabad,686,2,118,4,Bangalore,46.82,46.82,14.33,11.61,Home Appliances,11939.1,Maintain Stock,October
10841,Fan,2024-10-24,Bangalore,255,32.48,No,Decreasing,Premium,Ahmedabad,686,2,118,4,Ahmedabad,32.48,24.84,25.94,14.44,Home Appliances,8282.4,Maintain Stock,October
10842,Fan,2024-10-24,Bangalore,255,64.07,No,Decreasing,Premium,Ahmedabad,686,2,118,4,Ahmedabad,74.96,34.47,21.62,6.2,Home Appliances,16337.849999999999,Maintain Stock,October
10843,Desk,2024-06-03,Mumbai,10,37.53,Yes,Stable,Premium,Ahmedabad,95,15,11,11,Kolkata,86.83,8.34,28.71,17.92,Furniture,375.3,Reduce Stock,June
10844,Washing Machine,2024-05-22,Kolkata,80,25.57,No,Stable,Premium,Bangalore,268,4,50,8,Chennai,25.57,79.85,20.36,12.37,Home Appliances,2045.6,Reduce Stock,May
10845,Washing Machine,2024-05-22,Kolkata,80,25.57,No,Stable,Premium,Hyderabad,761,4,185,14,Chennai,25.57,79.85,20.36,12.37,Home Appliances,2045.6,Reduce Stock,May
10846,Smartphone,2024-02-22,Ahmedabad,224,46.37,No,Stable,Regular,Chennai,309,3,181,9,Mumbai,46.37,53.69,10.14,12.7,Electronics,10386.88,Maintain Stock,February
10847,Smartphone,2024-02-22,Ahmedabad,224,42.25,No,Stable,Regular,Chennai,309,3,181,9,Bangalore,42.25,83.75,42.25,19.91,Electronics,9464.0,Maintain Stock,February
10848,Smartphone,2024-02-22,Ahmedabad,224,41.55,No,Stable,Regular,Chennai,309,3,181,9,Ahmedabad,41.55,40.3,41.55,18.12,Electronics,9307.199999999999,Maintain Stock,February
10849,Smartphone,2024-02-22,Ahmedabad,224,46.37,No,Stable,Regular,Pune,968,5,94,14,Mumbai,46.37,53.69,10.14,12.7,Electronics,10386.88,Maintain Stock,February
10850,Smartphone,2024-02-22,Ahmedabad,224,42.25,No,Stable,Regular,Pune,968,5,94,14,Bangalore,42.25,83.75,42.25,19.91,Electronics,9464.0,Maintain Stock,February
10851,Smartphone,2024-02-22,Ahmedabad,224,41.55,No,Stable,Regular,Pune,968,5,94,14,Ahmedabad,41.55,40.3,41.55,18.12,Electronics,9307.199999999999,Maintain Stock,February
10852,Smartphone,2024-02-22,Ahmedabad,224,46.37,No,Stable,Regular,Delhi,90,4,28,5,Mumbai,46.37,53.69,10.14,12.7,Electronics,10386.88,Maintain Stock,February
10853,Smartphone,2024-02-22,Ahmedabad,224,42.25,No,Stable,Regular,Delhi,90,4,28,5,Bangalore,42.25,83.75,42.25,19.91,Electronics,9464.0,Maintain Stock,February
10854,Smartphone,2024-02-22,Ahmedabad,224,41.55,No,Stable,Regular,Delhi,90,4,28,5,Ahmedabad,41.55,40.3,41.55,18.12,Electronics,9307.199999999999,Maintain Stock,February
10855,Smartphone,2024-02-22,Ahmedabad,224,46.37,No,Stable,Regular,Chennai,297,12,10,8,Mumbai,46.37,53.69,10.14,12.7,Electronics,10386.88,Maintain Stock,February
10856,Smartphone,2024-02-22,Ahmedabad,224,42.25,No,Stable,Regular,Chennai,297,12,10,8,Bangalore,42.25,83.75,42.25,19.91,Electronics,9464.0,Maintain Stock,February
10857,Smartphone,2024-02-22,Ahmedabad,224,41.55,No,Stable,Regular,Chennai,297,12,10,8,Ahmedabad,41.55,40.3,41.55,18.12,Electronics,9307.199999999999,Maintain Stock,February
